scene,scene_file,object_name,object_category,merged_category,model,room_instance,room_type
school_gym,school_gym_best.json,gym_mat_ocxiiu_17,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_18,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_19,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_2,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_20,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_21,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_22,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_23,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_24,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_25,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_26,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_27,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_28,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_29,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_3,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_30,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_31,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_32,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_33,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_34,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_35,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_36,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_37,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_38,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_39,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_4,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_40,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_5,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_6,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_7,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_8,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_9,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,parallel_bars_wnfyin_0,parallel_bars,parallel_bars,wnfyin,gym_0,gym
school_gym,school_gym_best.json,parallel_bars_wnfyin_1,parallel_bars,parallel_bars,wnfyin,gym_0,gym
school_gym,school_gym_best.json,pommel_horse_safhsw_0,pommel_horse,pommel_horse,safhsw,gym_0,gym
school_gym,school_gym_best.json,pommel_horse_safhsw_1,pommel_horse,pommel_horse,safhsw,gym_0,gym
school_gym,school_gym_best.json,bench_uuhugq_0,bench,bench,uuhugq,locker_room_1,locker_room
school_gym,school_gym_best.json,bench_uuhugq_1,bench,bench,uuhugq,locker_room_1,locker_room
school_gym,school_gym_best.json,bench_uuhugq_2,bench,bench,uuhugq,locker_room_1,locker_room
school_gym,school_gym_best.json,bench_uuhugq_3,bench,bench,uuhugq,locker_room_1,locker_room
school_gym,school_gym_best.json,bench_uuhugq_4,bench,bench,uuhugq,locker_room_0,locker_room
school_gym,school_gym_best.json,bench_uuhugq_5,bench,bench,uuhugq,locker_room_0,locker_room
school_gym,school_gym_best.json,bench_uuhugq_6,bench,bench,uuhugq,locker_room_0,locker_room
school_gym,school_gym_best.json,bench_uuhugq_7,bench,bench,uuhugq,locker_room_0,locker_room
school_gym,school_gym_best.json,bench_uuhugq_8,bench,bench,uuhugq,locker_room_0,locker_room
school_gym,school_gym_best.json,bench_uuhugq_9,bench,bench,uuhugq,locker_room_1,locker_room
school_gym,school_gym_best.json,ceiling_mounted_basketball_hoop_bsljrc_0,ceiling_mounted_basketball_hoop,ceiling_mounted_basketball_hoop,bsljrc,gym_0,gym
school_gym,school_gym_best.json,ceiling_mounted_basketball_hoop_bsljrc_1,ceiling_mounted_basketball_hoop,ceiling_mounted_basketball_hoop,bsljrc,gym_0,gym
school_gym,school_gym_best.json,ceiling_mounted_basketball_hoop_bsljrc_2,ceiling_mounted_basketball_hoop,ceiling_mounted_basketball_hoop,bsljrc,gym_0,gym
school_gym,school_gym_best.json,ceiling_mounted_basketball_hoop_szrztv_0,ceiling_mounted_basketball_hoop,ceiling_mounted_basketball_hoop,szrztv,gym_0,gym
school_gym,school_gym_best.json,ceiling_mounted_basketball_hoop_szrztv_1,ceiling_mounted_basketball_hoop,ceiling_mounted_basketball_hoop,szrztv,gym_0,gym
school_gym,school_gym_best.json,ceiling_mounted_basketball_hoop_szrztv_2,ceiling_mounted_basketball_hoop,ceiling_mounted_basketball_hoop,szrztv,gym_0,gym
school_gym,school_gym_best.json,ceiling_mounted_basketball_hoop_szrztv_3,ceiling_mounted_basketball_hoop,ceiling_mounted_basketball_hoop,szrztv,gym_0,gym
school_gym,school_gym_best.json,ceiling_mounted_basketball_hoop_szrztv_4,ceiling_mounted_basketball_hoop,ceiling_mounted_basketball_hoop,szrztv,gym_0,gym
school_gym,school_gym_best.json,door_rsypfh_0,door,door,rsypfh,locker_room_1,locker_room
school_gym,school_gym_best.json,door_rsypfh_1,door,door,rsypfh,locker_room_0,locker_room
school_gym,school_gym_best.json,door_uatmde_0,door,door,uatmde,gym_0,gym
school_gym,school_gym_best.json,door_uatmde_1,door,door,uatmde,gym_0,gym
school_gym,school_gym_best.json,door_vxmxbc_0,door,door,vxmxbc,locker_room_1,locker_room
school_gym,school_gym_best.json,door_vxmxbc_1,door,door,vxmxbc,locker_room_0,locker_room
school_gym,school_gym_best.json,electric_switch_qxhtct_0,electric_switch,electric_switch,qxhtct,locker_room_0,locker_room
school_gym,school_gym_best.json,electric_switch_qxhtct_1,electric_switch,electric_switch,qxhtct,locker_room_1,locker_room
school_gym,school_gym_best.json,electric_switch_qxhtct_2,electric_switch,electric_switch,qxhtct,locker_room_0,locker_room
school_gym,school_gym_best.json,electric_switch_qxhtct_3,electric_switch,electric_switch,qxhtct,locker_room_1,locker_room
school_gym,school_gym_best.json,electric_switch_zigdvw_0,electric_switch,electric_switch,zigdvw,gym_0,gym
school_gym,school_gym_best.json,electric_switch_zigdvw_1,electric_switch,electric_switch,zigdvw,gym_0,gym
school_gym,school_gym_best.json,electric_switch_zigdvw_2,electric_switch,electric_switch,zigdvw,gym_0,gym
school_gym,school_gym_best.json,electric_switch_zigdvw_3,electric_switch,electric_switch,zigdvw,gym_0,gym
school_gym,school_gym_best.json,electric_switch_zigdvw_4,electric_switch,electric_switch,zigdvw,gym_0,gym
school_gym,school_gym_best.json,electric_switch_zigdvw_5,electric_switch,electric_switch,zigdvw,gym_0,gym
school_gym,school_gym_best.json,fixed_window_dompiq_0,fixed_window,window,dompiq,locker_room_0,locker_room
school_gym,school_gym_best.json,fixed_window_dompiq_1,fixed_window,window,dompiq,locker_room_0,locker_room
school_gym,school_gym_best.json,fixed_window_dompiq_2,fixed_window,window,dompiq,locker_room_1,locker_room
school_gym,school_gym_best.json,fixed_window_dompiq_3,fixed_window,window,dompiq,locker_room_0,locker_room
school_gym,school_gym_best.json,fixed_window_dompiq_4,fixed_window,window,dompiq,locker_room_1,locker_room
school_gym,school_gym_best.json,fixed_window_dompiq_5,fixed_window,window,dompiq,locker_room_0,locker_room
school_gym,school_gym_best.json,fixed_window_dompiq_6,fixed_window,window,dompiq,locker_room_1,locker_room
school_gym,school_gym_best.json,fixed_window_dompiq_7,fixed_window,window,dompiq,locker_room_1,locker_room
school_gym,school_gym_best.json,fixed_window_ocpgvi_0,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_1,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_10,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_11,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_12,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_13,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_14,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_15,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_16,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_17,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_18,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_19,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_2,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_20,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_21,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_22,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_23,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_24,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_25,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_26,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_27,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_28,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_29,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_3,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_30,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_31,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_32,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_33,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_34,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_35,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_36,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_37,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_38,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_39,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_4,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_5,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_6,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_7,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_8,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,fixed_window_ocpgvi_9,fixed_window,window,ocpgvi,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_0,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_1,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_10,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_2,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_3,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_4,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_5,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_6,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_7,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_8,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_nakwsl_9,gym_mat,gym_mat,nakwsl,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_0,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_1,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_10,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_11,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_12,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_13,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_14,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_15,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_16,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_17,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_18,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_19,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_2,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_20,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_21,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_22,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_23,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_24,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_25,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_26,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_27,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_28,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_29,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_3,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_30,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_31,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_32,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_33,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_34,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_35,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_36,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_37,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_38,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_39,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_4,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_40,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_5,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_6,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_7,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_8,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ujnmsg_9,gym_mat,gym_mat,ujnmsg,gym_0,gym
school_gym,school_gym_best.json,paper_towel_dispenser_jacqxv_0,paper_towel_dispenser,paper_towel_dispenser,jacqxv,locker_room_1,locker_room
school_gym,school_gym_best.json,paper_towel_dispenser_jacqxv_1,paper_towel_dispenser,paper_towel_dispenser,jacqxv,locker_room_0,locker_room
school_gym,school_gym_best.json,scoreboard_oiiyae_0,scoreboard,scoreboard,oiiyae,gym_0,gym
school_gym,school_gym_best.json,signpost_ivvjfv_0,signpost,signpost,ivvjfv,gym_0,gym
school_gym,school_gym_best.json,signpost_ivvjfv_1,signpost,signpost,ivvjfv,locker_room_1,locker_room
school_gym,school_gym_best.json,signpost_ivvjfv_2,signpost,signpost,ivvjfv,locker_room_0,locker_room
school_gym,school_gym_best.json,signpost_ivvjfv_3,signpost,signpost,ivvjfv,gym_0,gym
school_gym,school_gym_best.json,square_light_gqjmyu_0,square_light,light,gqjmyu,gym_0,gym
school_gym,school_gym_best.json,square_light_gqjmyu_1,square_light,light,gqjmyu,gym_0,gym
school_gym,school_gym_best.json,square_light_gqjmyu_10,square_light,light,gqjmyu,gym_0,gym
school_gym,school_gym_best.json,square_light_gqjmyu_11,square_light,light,gqjmyu,gym_0,gym
school_gym,school_gym_best.json,square_light_gqjmyu_12,square_light,light,gqjmyu,gym_0,gym
school_gym,school_gym_best.json,square_light_gqjmyu_13,square_light,light,gqjmyu,gym_0,gym
school_gym,school_gym_best.json,square_light_gqjmyu_14,square_light,light,gqjmyu,gym_0,gym
school_gym,school_gym_best.json,square_light_gqjmyu_15,square_light,light,gqjmyu,gym_0,gym
school_gym,school_gym_best.json,square_light_gqjmyu_16,square_light,light,gqjmyu,gym_0,gym
